ParentMaterialNumber,SalesWeekNumber,SalesOrderQtyEaches,Base_Sales,Sales_Variance_Pct,CustomerCt,Base_CustomerCt,CustomerCt_Variance_Pct,Sales_Per_Customer,Base_Sales_Per_Customer,OrderSize_Variance_Pct
MLK18885,13,251.0,181.5,0.38292011019283745,18.0,14.5,0.2413793103448276,13.944444444444445,12.526442307692307,0.11320070790421982
MLK18885,52,137.0,181.5,-0.24517906336088155,12.0,14.5,-0.1724137931034483,11.416666666666666,12.526442307692307,-0.08859463954455316
MLK4DFEN,21,8.0,18.75,-0.5733333333333334,7.0,8.75,-0.2,1.1428571428571428,2.2590909090909093,-0.49410750215579197
MLK4DFEN,30,10.0,18.75,-0.4666666666666667,5.0,8.75,-0.42857142857142855,2.0,2.2590909090909093,-0.11468812877263589
MLK4DICFEN,3,120.0,97.5,0.23076923076923078,4.0,4.166666666666667,-0.04000000000000007,30.0,36.595238095238095,-0.18022121014964215
MLK4DICFEN,9,122.0,97.5,0.2512820512820513,4.0,4.166666666666667,-0.04000000000000007,30.5,36.595238095238095,-0.16655823031880285
MLK4DICFEN,52,110.0,97.5,0.1282051282051282,6.0,4.166666666666667,0.4399999999999999,18.333333333333332,36.595238095238095,-0.4990240728692258
MLK6DFEN,10,43.0,40.285714285714285,0.06737588652482272,20.0,19.285714285714285,0.03703703703703709,2.15,2.132928614827111,0.008003730201853243
MLK6DFEN,25,47.0,40.285714285714285,0.16666666666666669,19.0,19.285714285714285,-0.014814814814814763,2.473684210526316,2.132928614827111,0.15975949374509443
MLK6DFEN,32,33.0,40.285714285714285,-0.18085106382978722,17.0,19.285714285714285,-0.11851851851851847,1.9411764705882353,2.132928614827111,-0.08990087286836776
MLK6DICFEN,4,169.0,181.75,-0.07015130674002751,8.0,10.0,-0.2,21.125,18.61190476190476,0.13502622489446087
MLK6DICFEN,44,262.0,181.75,0.44154057771664373,9.0,10.0,-0.1,29.11111111111111,18.61190476190476,0.5641124045882906
MLK76255,3,445.0,472.0,-0.057203389830508475,40.0,37.0,0.08108108108108109,11.125,12.697708795269772,-0.12385768335273584
MLK76260,20,650.0,432.0,0.5046296296296297,41.0,34.5,0.18840579710144928,15.853658536585366,12.525289222271981,0.26573193283193874
MLK76260,50,619.0,432.0,0.43287037037037035,39.0,34.5,0.13043478260869565,15.871794871794872,12.525289222271981,0.267179910190997
MLK76265,1,359.0,541.0,-0.3364140480591497,33.0,37.5,-0.12,10.878787878787879,14.591933139534884,-0.2544656163950434
MLK76265,46,429.0,541.0,-0.20702402957486138,36.0,37.5,-0.04,11.916666666666666,14.591933139534884,-0.18333872882270427
MLK86209,35,330.0,454.0,-0.27312775330396477,30.0,30.5,-0.01639344262295082,11.0,14.896645021645021,-0.2615786988266918
MLK86385BX,4,80.0,105.0,-0.23809523809523808,7.0,8.333333333333334,-0.16000000000000006,11.428571428571429,12.689754689754688,-0.09938594496247426
MLK86385BX,19,82.0,105.0,-0.21904761904761905,9.0,8.333333333333334,0.07999999999999992,9.11111111111111,12.689754689754688,-0.28201046167841703
MLK86385BX,25,100.0,105.0,-0.047619047619047616,7.0,8.333333333333334,-0.16000000000000006,14.285714285714286,12.689754689754688,0.1257675687969072
MLK86387,18,223.0,440.75,-0.49404424276800907,17.0,25.0,-0.32,13.117647058823529,16.995833333333334,-0.22818453196429347
MLK86387,44,389.0,440.75,-0.11741349971639252,31.0,25.0,0.24,12.548387096774194,16.995833333333334,-0.26167862142049364
MLK86442,21,679.0,648.0,0.047839506172839504,37.0,36.25,0.020689655172413793,18.35135135135135,17.768754619364376,0.032787707662531466
MLK86442,51,1118.0,648.0,0.7253086419753086,51.0,36.25,0.4068965517241379,21.92156862745098,17.768754619364376,0.23371441032568882
MLK86446,11,1443.0,1110.0,0.3,51.0,66.0,-0.22727272727272727,28.294117647058822,16.850243789180404,0.6791518271816677
MLK86449,46,7608.0,7136.25,0.06610614818707304,276.0,285.25,-0.03242769500438212,27.565217391304348,24.997588409265425,0.10271506754976506
MLK86449,50,7731.0,7136.25,0.08334209143457698,328.0,285.25,0.14986853637160386,23.570121951219512,24.997588409265425,-0.05710416679701866
MLK86451,16,15398.0,24094.75,-0.36093962377696387,336.0,507.0,-0.33727810650887574,45.82738095238095,47.07545361138142,-0.026512174886376975
MLK86451,52,23926.0,24094.75,-0.007003600369375071,585.0,507.0,0.15384615384615385,40.899145299145296,47.07545361138142,-0.13120018690043764
MLK86452,42,8816.0,10901.833333333334,-0.19132867560502062,279.0,324.3333333333333,-0.13977389516957858,31.59856630824373,33.46460513897238,-0.05576156727322298
MLK86452,48,12041.0,10901.833333333334,0.10449312806714461,263.0,324.3333333333333,-0.18910585817060632,45.78326996197718,33.46460513897238,0.3681102696968227
MLK86452,51,11785.0,10901.833333333334,0.08101083915549366,338.0,324.3333333333333,0.042137718396711266,34.866863905325445,33.46460513897238,0.04190274352647343
MLK8DFEN,26,19.0,24.833333333333332,-0.23489932885906037,12.0,13.666666666666666,-0.12195121951219508,1.5833333333333333,1.745014245014245,-0.09265306122448981
MLK8DFEN,46,27.0,24.833333333333332,0.08724832214765106,15.0,13.666666666666666,0.09756097560975614,1.8,1.745014245014245,0.031510204081632714
MLK8DICFEN,47,140.0,90.5,0.5469613259668509,5.0,5.0,0.0,28.0,18.1,0.5469613259668507
MLK90042CS,23,2091.0,1258.5,0.6615017878426699,11.0,9.75,0.1282051282051282,190.0909090909091,133.8568181818182,0.42010628724722804
MLK90042CS,48,873.0,1258.5,-0.3063170441001192,9.0,9.75,-0.07692307692307693,97.0,133.8568181818182,-0.275345093977622
MLK96360,44,230.0,377.0,-0.38992042440318303,18.0,30.0,-0.4,12.777777777777779,13.034285714285714,-0.019679477811875786
MMM1060,51,316.0,239.0,0.32217573221757323,11.0,10.5,0.047619047619047616,28.727272727272727,21.34722222222222,0.3457147926894186
MMM1243A,8,1725508.0,1898750.0,-0.09124002633311389,671.0,689.0,-0.026124818577648767,2571.5469448584204,2763.268682114639,-0.06938222782936194
MMM1243BCS,10,225200.0,254100.0,-0.11373475009838646,138.0,140.5,-0.017793594306049824,1631.8840579710145,1794.8291641244662,-0.09078585829250092
MMM1243RE,8,1146010.0,1218251.0,-0.05929894578375064,363.0,341.5,0.0629575402635432,3157.052341597796,3567.464474970417,-0.11504308907687846
MMM1243RES,19,47000.0,104833.33333333333,-0.5516693163751987,17.0,20.0,-0.15,2764.705882352941,4757.819121652443,-0.41891320126673326
MMM1243RES,30,71000.0,104833.33333333333,-0.3227344992050874,19.0,20.0,-0.05,3736.842105263158,4757.819121652443,-0.21458928771438635
MMM1243RES,46,107500.0,104833.33333333333,0.02543720190779019,28.0,20.0,0.4,3839.285714285714,4757.819121652443,-0.19305765601440347
MMM1295,32,37800.0,39030.0,-0.03151421983089931,244.0,246.5,-0.010141987829614604,154.91803278688525,158.3748144482929,-0.02182658696996453
MMM13913,52,73700.0,104750.0,-0.2964200477326969,122.0,184.5,-0.33875338753387535,604.0983606557377,568.4092913848867,0.06278762471299018
MMM15284,14,5600.0,5753.0,-0.02659482009386407,363.0,339.0,0.07079646017699115,15.426997245179063,16.983066038967255,-0.09162472725583402
MMM15301,53,128867.0,268711.5,-0.5204261819832795,1018.0,1669.0,-0.39005392450569204,126.58840864440079,160.72475373690503,-0.21239009112674087
MMM1627,52,9894.0,13356.5,-0.2592370755811777,188.0,228.0,-0.17543859649122806,52.62765957446808,58.6240763546798,-0.10228590628759714
MMM192401,53,8629.0,13082.5,-0.34041658704376077,103.0,133.5,-0.22846441947565543,83.77669902912622,97.71060606060607,-0.1426038338441703
MMM2081B,51,144.0,180.0,-0.2,2.0,3.0,-0.3333333333333333,72.0,60.0,0.2
MMM2081O,45,36.0,72.0,-0.5,1.0,3.0,-0.6666666666666666,36.0,12.0,2.0
MMM2081PCS,45,2160.0,468.0,3.6153846153846154,1.0,2.5,-0.6,2160.0,171.0,11.631578947368421
MMM2081TCS,26,17047.0,27678.0,-0.3840956716525761,168.0,195.25,-0.13956466069142126,101.4702380952381,141.87981509625126,-0.28481554598587056
MMM2081TCS,51,22664.0,27678.0,-0.18115470771009465,182.0,195.25,-0.0678617157490397,124.52747252747253,141.87981509625126,-0.12230310955090341
MMM2082,18,144152.0,129029.5,0.11720188019018907,700.0,678.5,0.03168754605747973,205.93142857142857,190.18548183872088,0.08279258006697067
MMM2083,28,25009.0,20163.5,0.24031046197336772,274.0,237.5,0.15368421052631578,91.27372262773723,85.0065822155986,0.07372535454070542
MMM2083B,51,312.0,564.0,-0.44680851063829785,2.0,3.0,-0.3333333333333333,156.0,199.2,-0.21686746987951802
MMM2083O,34,,148.8,,,1.6,,0.0,80.0,-1.0
MMM2083O,37,360.0,148.8,1.4193548387096773,2.0,1.6,0.24999999999999994,180.0,80.0,1.25
MMM2083O,41,48.0,148.8,-0.6774193548387097,1.0,1.6,-0.37500000000000006,48.0,80.0,-0.4
MMM2083S,1,5133.0,5233.125,-0.019132927266212827,122.0,130.25,-0.06333973128598848,42.07377049180328,40.081018979392404,0.049718085097473365
MMM2083S,18,7097.0,5233.125,0.3561686372865162,148.0,130.25,0.1362763915547025,47.9527027027027,40.081018979392404,0.19639430143623623
MMM2083S,30,4173.0,5233.125,-0.2025797205302759,119.0,130.25,-0.08637236084452975,35.0672268907563,40.081018979392404,-0.1250914327106787
MMM2083S,36,5187.0,5233.125,-0.00881404514510928,140.0,130.25,0.07485604606525911,37.05,40.081018979392404,-0.07562230343871248
MMM2083S,48,4661.0,5233.125,-0.10932760062104382,102.0,130.25,-0.21689059500959693,45.69607843137255,40.081018979392404,0.14009273204523864
MMM20841X,43,182.0,45.0,3.0444444444444443,5.0,4.0,0.25,36.4,13.8,1.6376811594202896
MMM2084B,51,18.0,36.0,-0.5,1.0,1.0,0.0,18.0,18.0,0.0
MMM2086,51,496.0,698.5,-0.28990694345025053,26.0,26.5,-0.018867924528301886,19.076923076923077,26.27920227920228,-0.27406764960971386
MMM20861X,51,12.0,24.0,-0.5,1.0,2.0,-0.5,12.0,6.0,1.0
MMM2283,16,13656.0,15777.75,-0.13447734943195322,30.0,28.0,0.07142857142857142,455.2,569.3623366013072,-0.2005091121460125
MMM2283,53,6666.0,15777.75,-0.5775062984265817,23.0,28.0,-0.17857142857142858,289.82608695652175,569.3623366013072,-0.4909637179610796
MMM2360,46,2379000.0,2951000.0,-0.19383259911894274,367.0,395.0,-0.07088607594936709,6482.288828337874,7488.559137303175,-0.1343743556691314
MMM3343,21,42329.0,30335.5,0.39536186975655585,140.0,130.5,0.07279693486590039,302.35,232.75617647058823,0.29899882608789063
MMM3344CCS,7,132077.0,173952.0,-0.24072732707873437,456.0,461.5,-0.011917659804983749,289.6425438596491,374.2232257242405,-0.22601665543580565
MMM3344CCS,38,159939.0,173952.0,-0.08055670529801325,497.0,461.5,0.07692307692307693,321.80885311871225,374.2232257242405,-0.14006178399026362
MMM3345,9,33629.0,27716.5,0.2133205852109754,131.0,125.5,0.043824701195219126,256.70992366412213,219.91548892284186,0.16731170197015877
MMM3346,33,6631.0,5858.5,0.1318596910471964,197.0,192.5,0.023376623376623377,33.65989847715736,30.429377158894646,0.10616455609307208
MMM3353,21,2160.0,480.0,3.5,4.0,2.0,1.0,540.0,240.0,1.25
MMM36000,3,4173.0,5607.5,-0.2558181007579135,28.0,32.5,-0.13846153846153847,149.03571428571428,173.10823457146986,-0.13906051520510973
MMM36000,39,6405.0,5607.5,0.1422202407489969,37.0,32.5,0.13846153846153847,173.1081081081081,173.10823457146986,-7.305450377888886e-07
MMM6648EZ,6,6330.0,5688.5,0.11277138085611321,214.0,210.0,0.01904761904761905,29.57943925233645,27.05287632701207,0.09339350443862522
MMM6650EZ,27,26630.0,26585.5,0.0016738447650034793,713.0,743.5,-0.0410221923335575,37.3492286115007,35.7065338264432,0.04600543959383057
MMM8610,12,4530.0,3896.5,0.16258180418324136,60.0,64.83333333333333,-0.0745501285347043,75.5,60.100721551526874,0.25622451862363543
MMM8610,34,3368.0,3896.5,-0.13563454382137816,59.0,64.83333333333333,-0.0899742930591259,57.08474576271186,60.100721551526874,-0.05018202296006197
MMM8610,51,2570.0,3896.5,-0.34043372257153853,61.0,64.83333333333333,-0.05912596401028271,42.131147540983605,60.100721551526874,-0.29899098624194054
MMM8851EZ,48,160.0,135.0,0.18518518518518517,6.0,6.5,-0.07692307692307693,26.666666666666668,21.30952380952381,0.25139664804469275
MMM9200,3,5975.0,6057.666666666667,-0.013646618610025913,608.0,545.1666666666666,0.11525527361663107,9.827302631578947,11.063468053632368,-0.11173398938387699
MMM9200,15,5856.0,6057.666666666667,-0.033291146205909915,599.0,545.1666666666666,0.09874656068480595,9.776293823038397,11.063468053632368,-0.11634455166807885
MMM9200,33,5584.0,6057.666666666667,-0.07819292356793049,541.0,545.1666666666666,-0.007642922653622677,10.32162661737523,11.063468053632368,-0.06705324520854705
MMM9221,9,418.0,679.75,-0.3850680397204855,17.0,23.75,-0.28421052631578947,24.58823529411765,27.123659003831417,-0.09347646308912898
MMM9221,51,559.0,679.75,-0.17763883780801765,21.0,23.75,-0.11578947368421053,26.61904761904762,27.123659003831417,-0.01860410443563372
MMM9222,28,1913.0,725.5,1.636802205375603,77.0,67.5,0.14074074074074075,24.844155844155843,10.677579365079364,1.3267591833976673
MMM9228,27,23.0,26.0,-0.11538461538461539,7.0,10.75,-0.3488372093023256,3.2857142857142856,2.5595238095238098,0.28372093023255796
MMM9228,38,44.0,26.0,0.6923076923076923,8.0,10.75,-0.2558139534883721,5.5,2.5595238095238098,1.1488372093023254
MMM9236,51,48.0,16.0,2.0,2.0,1.0,1.0,24.0,8.0,2.0
MMM9244,37,,,0.0,,,0.0,0.0,0.0,0.0
MMM9536HP,12,35202.0,24139.0,0.45830398939475536,84.0,85.0,-0.011764705882352941,419.07142857142856,280.2532376126126,0.49533126589852644
MMM9680,22,17669.0,24210.5,-0.2701926849920489,164.0,198.0,-0.1717171717171717,107.73780487804878,122.35397959183673,-0.1194581064101582
MMMCFF10250,50,1042305.0,1353797.5,-0.230087956285929,254.0,254.0,0.0,4103.562992125984,5164.125322875323,-0.20537114505169105
MMMR1547,41,96283.0,94740.0,0.016286679332911124,871.0,853.5,0.020503807850029292,110.54305396096441,110.91567195531832,-0.003359471098944513
MMMTCH502CS,35,2419.0,1202.0,1.0124792013311148,78.0,70.0,0.11428571428571428,31.012820512820515,17.625,0.7595926532096746
MMMTCH503CS,24,1016.0,1321.0,-0.23088569265707798,71.0,73.25,-0.030716723549488054,14.309859154929578,17.394020950674175,-0.17731160635546195
MMMTCH503CS,52,1020.0,1321.0,-0.22785768357305072,48.0,73.25,-0.3447098976109215,21.25,17.394020950674175,0.22168416723542989
MMMWDP2,39,500.0,920.0,-0.45652173913043476,5.0,7.5,-0.3333333333333333,100.0,125.0,-0.2
MMMWDP3,46,440.0,440.0,0.0,4.0,5.0,-0.2,110.0,93.33333333333334,0.17857142857142846
MMMWDP4,51,260.0,370.0,-0.2972972972972973,4.0,3.5,0.14285714285714285,65.0,108.33333333333334,-0.4000000000000001
MMMYMDLW5GEPV,26,635.0,661.0,-0.039334341906202726,8.0,7.5,0.06666666666666667,79.375,88.91964285714286,-0.10734009438698669
MMO1859,3,99381.0,88174.5,0.12709456815746048,277.0,259.5,0.0674373795761079,358.7761732851986,339.27908067542216,0.05746623862267737
MMO1863,26,609.0,916.5,-0.3355155482815057,111.0,125.0,-0.112,5.486486486486487,7.181403234220136,-0.23601470248282314
MMO1895,19,315.0,348.3333333333333,-0.09569377990430616,35.0,41.0,-0.14634146341463414,9.0,8.51159420289855,0.05738123616550323
MMO2328,16,16628.0,19971.5,-0.16741356432916907,131.0,129.75,0.009633911368015413,126.93129770992367,154.52311368860666,-0.17856109238314807
MMO2328,53,20838.0,19971.5,0.043386826227374005,155.0,129.75,0.19460500963391136,134.43870967741935,154.52311368860666,-0.12997669754222776
MMO2329,1,107192.0,97175.0,0.103082068433239,322.0,309.0,0.042071197411003236,332.8944099378882,314.37044990310585,0.058923986145936275
MMO2918,20,451.0,762.25,-0.40833060019678585,18.0,24.75,-0.2727272727272727,25.055555555555557,30.206175889328065,-0.17051547182416554
MMO2918,53,1150.0,762.25,0.508691374221056,28.0,24.75,0.13131313131313133,41.07142857142857,30.206175889328065,0.3597030197370741
MMO4015,8,842.0,1177.25,-0.28477383733276707,30.0,30.75,-0.024390243902439025,28.066666666666666,38.287433862433865,-0.2669483474000961
MMO4015,53,1304.0,1177.25,0.10766617116160544,33.0,30.75,0.07317073170731707,39.515151515151516,38.287433862433865,0.03206581190917157
MMO4016,53,2575.0,2562.5,0.004878048780487805,61.0,69.0,-0.11594202898550725,42.21311475409836,37.14075630252101,0.1365712213898308
MMO4050,14,490.0,670.0,-0.26865671641791045,78.0,86.75,-0.10086455331412104,6.282051282051282,7.733356451186419,-0.18766821085978566
MMO4050,31,763.0,670.0,0.13880597014925372,82.0,86.75,-0.05475504322766571,9.304878048780488,7.733356451186419,0.2032133922073349
MMO4078,4,119.0,80.2,0.483790523690773,16.0,12.0,0.3333333333333333,7.4375,6.654242424242424,0.1177080012751036
MMO4078,15,87.0,80.2,0.084788029925187,14.0,12.0,0.16666666666666666,6.214285714285714,6.654242424242424,-0.06611672402464332
MMO4459,15,1460.0,1354.5,0.07788851974898486,13.0,13.0,0.0,112.3076923076923,107.34242424242424,0.04625634366198404
MMO4478,3,12041.0,11275.75,0.06786688246901537,30.0,26.75,0.12149532710280374,401.3666666666667,429.6389743589744,-0.06580480212366739
MMO4478,18,18211.0,11275.75,0.6150588652639514,38.0,26.75,0.4205607476635514,479.2368421052632,429.6389743589744,0.11544080194374659
MMO4624,16,2600.0,2237.5,0.16201117318435754,27.0,24.0,0.125,96.29629629629629,92.58695652173913,0.040063308201368775
MMO4628CS,14,1316.0,1730.6666666666667,-0.2395993836671803,30.0,26.666666666666668,0.12499999999999994,43.86666666666667,65.86644042232278,-0.33400580955336057
MND331000,19,1.0,8.5,-0.8823529411764706,3.0,6.5,-0.5384615384615384,0.3333333333333333,1.2916666666666665,-0.7419354838709677
MOSOCP12024,43,48.0,24.0,1.0,7.0,3.0,1.3333333333333333,6.857142857142857,7.5,-0.08571428571428577
MQI803139261,52,5.0,5.333333333333333,-0.062499999999999944,5.0,4.333333333333333,0.15384615384615394,1.0,1.111111111111111,-0.09999999999999987
MQI8900080101,21,4.0,8.0,-0.5,3.0,4.0,-0.25,1.3333333333333333,2.066666666666667,-0.35483870967741943
MQIPHIM5072A,9,7.0,5.833333333333333,0.20000000000000007,11.0,8.166666666666666,0.3469387755102042,0.6363636363636364,0.7796957671957672,-0.1838308438528983
MQIPHIM5072A,24,10.0,5.833333333333333,0.7142857142857144,13.0,8.166666666666666,0.5918367346938777,0.7692307692307693,0.7796957671957672,-0.013421899162844017
MQIPHIM5072A,45,10.0,5.833333333333333,0.7142857142857144,11.0,8.166666666666666,0.3469387755102042,0.9090909090909091,0.7796957671957672,0.16595593735300243
MRS15300,35,247750.0,269287.5,-0.07997957573225642,59.0,45.5,0.2967032967032967,4199.152542372882,5954.391206721715,-0.2947805415215921
MRS15300,49,341550.0,269287.5,0.2683470268764796,66.0,45.5,0.45054945054945056,5175.0,5954.391206721715,-0.13089351701344148
MYC200264Z,16,192.0,192.0,0.0,3.0,5.75,-0.4782608695652174,64.0,34.35714285714286,0.8627858627858626
MYC200264Z,32,12.0,192.0,-0.9375,2.0,5.75,-0.6521739130434783,6.0,34.35714285714286,-0.8253638253638254
MYCQSBS01,34,,0.0,0.0,,1.0,,0.0,0.0,0.0
MYCSN20G501,45,275.0,187.5,0.4666666666666667,4.0,3.5,0.14285714285714285,68.75,54.16666666666667,0.2692307692307691
MZI13244,28,6.0,2.0,2.0,5.0,2.0,1.5,1.2,1.0,0.19999999999999996
NDA26100,50,1700.0,500.0,2.4,5.0,4.5,0.1111111111111111,340.0,107.5,2.1627906976744184
NDA26392S,21,1300.0,2100.0,-0.38095238095238093,4.0,7.5,-0.4666666666666667,325.0,288.8888888888889,0.1249999999999999
NDA26411,40,,,0.0,,,0.0,0.0,0.0,0.0
NDA26502,40,,,0.0,,,0.0,0.0,0.0,0.0
NDA26709,51,800.0,1900.0,-0.5789473684210527,9.0,10.5,-0.14285714285714285,88.88888888888889,165.97222222222223,-0.4644351464435147
NDA27708,35,250.0,,0.0,2.0,,0.0,125.0,0.0,0.0
NFKTH02200,7,20.0,57.5,-0.6521739130434783,1.0,1.25,-0.2,20.0,37.5,-0.4666666666666667
NFKTH02200,48,100.0,57.5,0.7391304347826086,1.0,1.25,-0.2,100.0,37.5,1.6666666666666667
NPKS40750,44,38948.0,47161.0,-0.17414813087084668,102.0,110.0,-0.07272727272727272,381.84313725490193,426.04499540863173,-0.10374927209586057
NPMLC203,23,6964.0,4043.0,0.7224833044768736,144.0,85.0,0.6941176470588235,48.361111111111114,47.985052436861736,0.007836996213439444
NPMLC203,43,3988.0,4043.0,-0.01360375958446698,90.0,85.0,0.058823529411764705,44.31111111111111,47.985052436861736,-0.07656428698467636
NPMLC225,43,4536.0,4176.0,0.08620689655172414,134.0,121.5,0.102880658436214,33.850746268656714,34.340842720066746,-0.014271532454957755
NRC030,40,,13.0,,,1.0,,0.0,6.5,-1.0
NRC10102,37,12.0,14.0,-0.14285714285714285,1.0,1.0,0.0,12.0,14.0,-0.14285714285714285
NSCSB51839U,40,2.0,1.5,0.3333333333333333,1.0,2.5,-0.6,2.0,1.125,0.7777777777777778
OLY50100,10,2.0,5.5,-0.6363636363636364,4.0,7.0,-0.42857142857142855,0.5,0.9222222222222222,-0.4578313253012048
OML34165CS,45,25200.0,24300.0,0.037037037037037035,104.0,103.0,0.009708737864077669,242.30769230769232,236.10227272727275,0.026282760893147343
OML47567,25,249000.0,292025.0,-0.14733327626059411,61.0,65.75,-0.07224334600760456,4081.967213114754,4525.420508394646,-0.09799162187409706
OML47567,51,330100.0,292025.0,0.13038267271637702,72.0,65.75,0.09505703422053231,4584.722222222223,4525.420508394646,0.013104133354584793
OML47568,11,160650.0,187112.5,-0.14142561293339567,16.0,22.0,-0.2727272727272727,10040.625,8993.452717625512,0.11643718105308128
OML47568,45,136450.0,187112.5,-0.27075956977754023,30.0,22.0,0.36363636363636365,4548.333333333333,8993.452717625512,-0.4942617172579963
OML47574,53,2200.0,11100.0,-0.8018018018018018,7.0,7.0,0.0,314.2857142857143,1777.0833333333333,-0.8231452018087423
OML48139,10,353750.0,391262.5,-0.09587553113319064,381.0,370.5,0.02834008097165992,928.4776902887139,1053.5934438383729,-0.11875145416038904
OML48139,41,435122.0,391262.5,0.11209737708060445,391.0,370.5,0.0553306342780027,1112.843989769821,1053.5934438383729,0.05623663119579696
OMLSGL95080,53,1485.0,651.5,1.2793553338449732,3.0,1.5,1.0,495.0,425.75,0.1626541397533764
OSID28503CE,16,2145.0,1912.5,0.12156862745098039,139.0,125.0,0.112,15.431654676258994,15.337752016129032,0.00612232223022084
OSID28503CE,49,2183.0,1912.5,0.14143790849673202,149.0,125.0,0.192,14.651006711409396,15.337752016129032,-0.044774834278025984
OTC011001,37,2055.0,1559.0,0.3181526619627967,233.0,215.5,0.08120649651972157,8.819742489270386,7.229535615899252,0.21995975369067114
OTC013801,51,163.0,399.5,-0.5919899874843555,31.0,61.0,-0.4918032786885246,5.258064516129032,6.57713963963964,-0.20055452609835112
OTC018105CS,2,11206.0,10271.0,0.09103300554960568,659.0,513.0,0.28460038986354774,17.00455235204856,20.021442495126706,-0.15068295622617947
OTC044020,4,24.0,41.0,-0.4146341463414634,7.0,10.5,-0.3333333333333333,3.4285714285714284,3.9951923076923075,-0.14182568334192883
OTC105656,47,107.0,174.0,-0.3850574712643678,37.0,35.0,0.05714285714285714,2.891891891891892,4.918918918918919,-0.41208791208791207
OTC710167CS,44,300.0,178.0,0.6853932584269663,45.0,31.5,0.42857142857142855,6.666666666666667,5.621212121212121,0.18598382749326153
OUS8449112,40,,,0.0,,,0.0,0.0,0.0,0.0
PDC32418PDL,53,900.0,350.0,1.5714285714285714,4.0,2.5,0.6,225.0,150.0,0.5
PDC324S11,53,500.0,300.0,0.6666666666666666,1.0,1.5,-0.3333333333333333,500.0,175.0,1.8571428571428572
PDI212865,41,3658.0,2998.3333333333335,0.22001111728738182,35.0,30.0,0.16666666666666666,104.51428571428572,101.86541889483067,0.02600359227099269
PGS36098150CS,52,70123.0,65923.0,0.0637106927779379,117.0,119.0,-0.01680672268907563,599.3418803418804,553.9747899159664,0.0818937815433727
PLI0101,19,88517.0,86721.5,0.020704208298980068,460.0,488.5,-0.05834186284544524,192.4282608695652,177.54769098604532,0.08381167787019797
PMC6547891,1,1050.0,,0.0,13.0,,0.0,80.76923076923077,,0.0
PMCV3910254,3,243.0,264.5,-0.08128544423440454,23.0,24.0,-0.041666666666666664,10.565217391304348,11.114556277056277,-0.049425174704088436
PMCV3910254,53,367.0,264.5,0.387523629489603,22.0,24.0,-0.08333333333333333,16.681818181818183,11.114556277056277,0.5008982604419735
PRD20685765,8,9089.0,9188.0,-0.010774923813670005,34.0,33.5,0.014925373134328358,267.3235294117647,274.7999084249084,-0.027206628473774308
PRG74958,47,2878.0,2665.0,0.0799249530956848,163.0,140.0,0.16428571428571428,17.65644171779141,19.07756685037763,-0.07449194877585183
PRG74961,53,3617.0,3188.5,0.13438921122785008,100.0,119.0,-0.15966386554621848,36.17,26.895797962648558,0.34481973913661
PRG79466,51,133.0,248.5,-0.4647887323943662,17.0,16.0,0.0625,7.823529411764706,17.074898785425102,-0.5418110812789846
PSU29657001,10,921.0,1092.6,-0.15705656232839094,34.0,44.8,-0.24107142857142852,27.08823529411765,24.400780344135825,0.11013807395006908
PSU29657001,34,957.0,1092.6,-0.12410763316858861,36.0,44.8,-0.19642857142857137,26.583333333333332,24.400780344135825,0.08944603239797758
PSY8199,25,12.0,30.0,-0.6,9.0,11.0,-0.18181818181818182,1.3333333333333333,2.7857142857142856,-0.5213675213675214
PTX048262020,46,161.0,104.0,0.5480769230769231,11.0,9.0,0.2222222222222222,14.636363636363637,11.012987012987013,0.3290094339622642
PTX049632020,28,190.0,115.0,0.6521739130434783,13.0,9.5,0.3684210526315789,14.615384615384615,11.988636363636363,0.21910317170980678
PTX100127030,28,,,0.0,,,0.0,0.0,0.0,0.0
PTX101816070,1,111.0,,0.0,20.0,,0.0,5.55,,0.0
PTX1177101,28,25.0,,0.0,1.0,,0.0,25.0,,0.0
PTX21346724,28,,,0.0,,,0.0,0.0,0.0,0.0
PTX22105151,28,,,0.0,,,0.0,0.0,0.0,0.0
PTX24411524,28,30.0,,0.0,1.0,,0.0,30.0,0.0,0.0
PTX3260,32,33787.0,31978.5,0.05655362196475757,87.0,92.25,-0.056910569105691054,388.35632183908046,347.986125476183,0.11601093666494608
PTX3260,45,31934.0,31978.5,-0.001391559954344325,88.0,92.25,-0.04607046070460705,362.8863636363636,347.986125476183,0.04281848346623352
PTX3267,17,22566.0,39725.5,-0.4319517690148645,50.0,67.0,-0.2537313432835821,451.32,594.4683171977466,-0.2408005827333757
PTX3267,52,44795.0,39725.5,0.12761324589998868,59.0,67.0,-0.11940298507462686,759.2372881355932,594.4683171977466,0.27717031534085457
PTX326810,31,233.0,561.5,-0.585040071237756,3.0,6.0,-0.5,77.66666666666667,88.1875,-0.11930073234112917
PTX328000,13,10005.0,2472.5,3.046511627906977,20.0,10.0,1.0,500.25,255.66363636363636,0.9566724744870747
PTX328000,28,2610.0,2472.5,0.055611729019211326,10.0,10.0,0.0,261.0,255.66363636363636,0.020872595384560707
PTX3283,34,400.0,950.0,-0.5789473684210527,2.0,3.0,-0.3333333333333333,200.0,272.22222222222223,-0.2653061224489796
PTX402010,9,14200.0,12243.625,0.15978723621476482,17.0,13.5,0.25925925925925924,835.2941176470588,940.7280610014985,-0.11207696222242465
